age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
30,1,2,6,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
39,1,1,6,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,1,2,6,0,1,1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,4,2,7,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
40,10,2,7,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
59,1,2,6,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
49,1,2,4,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,7,2,3,-1,0,0,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,10,2,7,0,1,1,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,8,2,5,0,0,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,10,2,7,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,2,6,0,0,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
29,10,1,5,0,0,0,2,8,1,9,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
47,1,1,6,0,0,0,2,8,1,9,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
52,4,2,2,-1,1,1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,2,6,-1,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,1,6,0,0,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
45,8,2,3,0,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
37,10,2,7,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,10,2,5,-1,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,2,6,-1,1,1,2,8,1,9,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,10,1,6,0,0,0,1,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,2,2,-1,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
46,8,2,-1,-1,-1,-1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,1,2,6,0,1,1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
50,1,2,6,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,2,6,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
46,8,2,-1,-1,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
47,2,2,2,-1,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,10,1,7,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,11,2,6,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,1,1,6,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,2,6,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,5,2,6,0,0,0,2,8,1,11,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,7,2,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,10,1,7,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,1,1,5,0,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
54,1,3,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,2,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
47,1,2,6,0,0,1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,10,2,7,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
43,5,2,6,0,0,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,10,1,7,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,1,1,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,1,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,1,3,6,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,5,2,5,-1,1,0,1,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,2,6,-1,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,1,2,5,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,2,6,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,5,2,6,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
37,10,2,7,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,10,1,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,3,1,6,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
46,2,2,3,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
49,11,2,5,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,10,1,7,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,7,2,5,-1,0,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,10,2,5,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,10,2,5,-1,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
39,8,2,5,-1,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
45,10,3,6,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,1,1,6,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,1,2,6,-1,0,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,1,1,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,1,6,0,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,1,1,6,-1,0,1,2,8,1,12,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,10,1,7,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
50,1,2,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
49,8,2,2,-1,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
50,8,2,4,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
37,10,2,6,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,10,2,7,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,10,2,7,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
40,10,2,7,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,10,2,6,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,10,1,5,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
29,1,2,5,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,7,1,6,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,10,3,6,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
46,8,2,-1,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
52,4,2,2,-1,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,5,2,6,0,1,1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,1,6,0,1,0,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,1,3,6,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
42,10,2,7,0,1,1,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
52,4,2,2,-1,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,1,2,6,0,1,0,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
44,1,3,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,1,2,6,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,1,2,6,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
39,10,1,7,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,1,2,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,1,2,6,0,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
43,10,2,6,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
45,10,2,7,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,2,2,-1,0,0,0,1,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,1,2,6,0,0,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
29,10,1,5,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
52,4,2,2,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,7,2,6,0,1,1,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,10,2,5,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,10,2,7,0,0,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,1,3,6,-1,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,10,2,7,0,0,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,10,2,7,0,1,0,1,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,1,6,0,1,1,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,5,2,6,0,0,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,1,6,0,0,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
50,8,2,3,-1,0,0,1,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
29,1,2,5,0,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,2,6,-1,0,0,1,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
42,10,2,7,0,0,0,1,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,10,2,7,0,0,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,1,2,6,0,0,0,1,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,1,6,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,1,2,6,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,11,3,7,0,1,0,1,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,4,1,7,0,1,1,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
47,1,2,6,0,0,1,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,2,6,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,1,3,6,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
50,2,2,4,0,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
44,2,2,2,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,10,3,6,-1,0,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,1,2,6,0,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,5,2,6,0,1,1,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,7,2,5,-1,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
40,10,2,7,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,7,2,5,-1,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,1,7,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,10,2,7,0,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,1,5,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,10,2,7,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
59,10,2,7,-1,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,7,2,6,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,1,2,6,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
37,1,2,7,-1,1,1,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
51,1,2,6,-1,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,1,2,6,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,10,1,7,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
42,10,2,6,-1,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,1,2,6,0,0,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
44,2,2,2,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,10,1,7,-1,1,1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
40,10,2,7,0,0,0,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
50,2,2,4,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
52,1,3,6,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,10,2,6,0,0,0,1,8,1,10,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
54,2,2,4,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,2,2,-1,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,10,2,5,0,1,1,1,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
54,2,2,4,-1,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,1,5,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,10,1,5,-1,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,1,1,6,-1,0,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
53,6,3,7,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
42,10,2,7,0,0,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
42,10,2,7,0,1,1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
55,10,2,7,0,1,1,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,1,1,6,-1,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,2,6,0,0,0,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
47,1,2,6,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
37,1,2,7,-1,0,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,11,3,7,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,11,3,7,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,7,1,7,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,1,6,0,1,0,2,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
45,10,3,6,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,5,2,6,0,1,1,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,2,6,0,0,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,10,1,6,-1,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,2,7,0,0,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,10,2,7,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
36,1,1,6,-1,1,1,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
53,6,3,7,0,-1,-1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,10,2,7,0,1,0,2,8,1,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
50,8,2,4,-1,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,1,6,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,10,2,5,-1,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,10,1,6,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
54,5,2,5,0,0,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
47,1,2,6,0,0,0,2,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,7,2,6,0,1,1,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,1,1,6,0,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
29,10,1,5,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
54,5,2,6,-1,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
29,4,2,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,1,1,6,-1,1,1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,1,1,6,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
42,5,2,6,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,2,2,-1,0,1,0,2,8,1,10,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,7,2,6,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,1,7,0,-1,-1,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,1,6,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
52,4,2,2,-1,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,2,6,0,0,1,2,8,1,10,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,2,6,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
49,2,2,5,-1,1,1,2,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,2,6,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
55,2,2,2,-1,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
42,1,3,6,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,1,6,0,1,1,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,10,2,5,-1,1,0,2,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
37,10,1,6,-1,0,1,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
49,1,2,5,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
49,-1,2,5,-1,0,0,2,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
40,10,2,5,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
37,1,1,6,0,0,1,2,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
45,1,2,5,0,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,2,7,-1,1,1,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,1,1,6,0,1,1,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
45,1,2,5,0,0,0,2,8,1,8,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
53,10,2,6,-1,1,1,2,8,1,11,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
55,2,2,2,-1,0,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,1,6,0,0,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
37,1,2,6,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
44,2,2,4,-1,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
44,8,2,2,-1,1,0,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
45,1,2,6,0,1,0,2,8,1,12,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,1,1,6,0,1,0,2,8,1,12,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
42,1,2,5,-1,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,10,1,5,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,10,2,7,0,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
50,2,2,2,0,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,10,1,7,0,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,3,2,4,-1,1,0,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,10,3,6,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,1,6,0,0,0,2,8,1,12,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
50,2,2,2,0,0,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
38,10,3,5,-1,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,10,1,7,0,1,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,1,1,6,0,0,0,2,8,1,10,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
29,1,1,6,0,0,1,2,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,10,1,6,0,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,10,2,5,-1,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,2,6,0,1,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
44,5,2,6,-1,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,10,2,7,-1,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
43,7,2,6,-1,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
47,2,2,2,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,10,1,7,0,0,1,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,10,2,-1,0,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,10,2,6,-1,1,0,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,10,2,7,-1,1,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,1,6,0,1,0,2,8,1,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
32,10,1,6,0,0,0,2,8,1,7,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
49,2,2,4,-1,0,0,2,8,1,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
49,10,2,5,0,0,0,2,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
45,10,3,6,-1,0,0,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
48,8,2,5,0,1,1,2,8,1,3,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
30,10,2,7,-1,0,0,2,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
53,7,2,6,-1,1,0,2,8,1,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
52,8,2,5,0,1,0,1,8,1,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,1,1,6,0,1,0,2,8,2,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
33,1,1,6,0,0,0,2,8,2,9,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,3,6,0,0,0,2,8,2,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
27,1,2,6,0,0,0,2,8,2,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
41,1,2,6,0,0,0,2,8,2,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,1,6,0,0,0,2,8,2,4,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
34,10,1,7,0,1,0,2,8,2,9,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
52,8,2,5,0,1,0,2,8,2,5,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
44,2,2,3,0,0,0,2,8,2,2,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
31,1,1,6,-1,0,0,2,8,2,6,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
35,1,1,6,0,0,0,2,8,2,1,-1,0,-1,1.4,93.444,-36.1,4.963,5228.1
